(16.968521,25.195194)    (3.635932,29.087801)    13.889216
(16.968521,25.195194)    (29.387150,33.823341)    15.121748
(0.364069,94.531152)    (8.000564,83.499015)    13.417306
(0.364069,94.531152)    (13.075276,88.959905)    13.878529
(0.364069,94.531152)    (18.707732,91.704705)    18.560139
(96.223698,66.779540)    (97.362886,75.543661)    8.837848
(96.223698,66.779540)    (85.631047,70.811545)    11.334078
(96.223698,66.779540)    (87.330470,75.862111)    12.711514
(47.023074,82.238869)    (58.235017,74.619695)    13.555792
(47.023074,82.238869)    (30.650923,87.787538)    17.286847
(38.202125,35.071699)    (29.387150,33.823341)    8.902932
(38.202125,35.071699)    (29.093136,36.487032)    9.218289
(38.202125,35.071699)    (39.857581,23.033269)    12.151721
(38.202125,35.071699)    (20.881824,32.332065)    17.535633
(98.747435,10.629642)    (95.098492,5.388736)    6.386069
(98.747435,10.629642)    (89.769113,6.984727)    9.689977
(98.747435,10.629642)    (92.745075,19.605849)    10.798177
(98.747435,10.629642)    (99.934407,22.827148)    12.255124
(19.585696,44.244208)    (21.924445,51.551263)    7.672210
(19.585696,44.244208)    (25.563680,45.393175)    6.087399
(58.980854,12.232540)    (43.869426,9.903197)    15.289902
(58.980854,12.232540)    (61.539646,14.330158)    3.308688
(58.980854,12.232540)    (57.422467,2.515935)    9.840782
(89.769113,6.984727)    (95.098492,5.388736)    5.563225
(89.769113,6.984727)    (89.312676,19.464990)    12.488606
(89.769113,6.984727)    (92.745075,19.605849)    12.967231
(85.631047,70.811545)    (84.211381,60.444838)    10.463464
(85.631047,70.811545)    (75.927898,73.432004)    10.050766
(3.772830,53.577986)    (12.202028,54.893697)    8.531265
(3.772830,53.577986)    (10.819728,63.660737)    12.301245
(18.468176,58.408777)    (12.202028,54.893697)    7.184733
(18.468176,58.408777)    (21.924445,51.551263)    7.679277
(18.468176,58.408777)    (26.339098,56.730227)    8.047916
(69.657713,62.951385)    (61.186322,64.662737)    8.642522
(69.657713,62.951385)    (60.185725,59.250079)    10.169475
(69.657713,62.951385)    (75.927898,73.432004)    12.213050
(69.657713,62.951385)    (59.010406,54.627725)    13.514749
(73.762315,91.263369)    (85.610176,92.476004)    11.909756
(73.762315,91.263369)    (75.927898,73.432004)    17.962387
(73.762315,91.263369)    (87.330470,75.862111)    20.525437
(28.627952,55.215357)    (26.339098,56.730227)    2.744756
(28.627952,55.215357)    (32.441041,50.417449)    6.128586
(28.627952,55.215357)    (21.924445,51.551263)    7.639541
(30.650923,87.787538)    (26.264910,80.007645)    8.931061
(30.650923,87.787538)    (29.167279,93.339398)    5.746681
(97.195845,44.765837)    (96.223698,66.779540)    22.035159
(97.195845,44.765837)    (81.798282,38.835260)    16.500203
(97.195845,44.765837)    (84.211381,60.444838)    20.357489
(59.639257,38.955995)    (40.360235,54.257691)    24.613463
(59.639257,38.955995)    (47.494533,48.322820)    15.337265
(59.639257,38.955995)    (41.358299,43.271412)    18.783404
(59.639257,38.955995)    (36.188536,37.396023)    23.502549
(36.206361,96.746029)    (29.167279,93.339398)    7.820090
(36.206361,96.746029)    (30.650923,87.787538)    10.541226
(36.206361,96.746029)    (36.893766,85.305203)    11.461458
(25.563680,45.393175)    (21.924445,51.551263)    7.153047
(25.563680,45.393175)    (31.346828,39.954102)    7.939038
(14.887699,81.059493)    (8.000564,83.499015)    7.306429
(14.887699,81.059493)    (16.784747,84.946553)    4.325277
(39.857581,23.033269)    (29.387150,33.823341)    15.035145
(39.857581,23.033269)    (29.093136,36.487032)    17.230120
(39.857581,23.033269)    (20.881824,32.332065)    21.131659
(8.000564,83.499015)    (16.784747,84.946553)    8.902653
(8.000564,83.499015)    (19.470914,81.404860)    11.659949
(56.209109,50.967171)    (64.794018,50.297780)    8.610966
(56.209109,50.967171)    (55.516058,53.900344)    3.013938
(56.209109,50.967171)    (59.010406,54.627725)    4.609438
(56.209109,50.967171)    (49.891742,55.694765)    7.890455
(99.934407,22.827148)    (92.745075,19.605849)    7.878024
(99.934407,22.827148)    (89.312676,19.464990)    11.141152
(99.934407,22.827148)    (95.098492,5.388736)    18.096527
(5.444550,13.745701)    (16.968521,25.195194)    16.244777
(5.444550,13.745701)    (8.202144,12.094832)    3.213983
(5.444550,13.745701)    (9.690220,8.557250)    6.704158
(5.444550,13.745701)    (3.635932,29.087801)    15.448337
(84.211381,60.444838)    (69.657713,62.951385)    14.767940
(84.211381,60.444838)    (75.927898,73.432004)    15.403979
(84.211381,60.444838)    (96.223698,66.779540)    13.580288
(61.539646,14.330158)    (57.422467,2.515935)    12.511076
(61.539646,14.330158)    (77.770712,17.742654)    16.585917
(95.098492,5.388736)    (92.745075,19.605849)    14.410582
(95.098492,5.388736)    (89.312676,19.464990)    15.218955
(97.362886,75.543661)    (95.427315,84.403448)    9.068752
(31.346828,39.954102)    (32.441041,50.417449)    10.520406
(29.387150,33.823341)    (29.093136,36.487032)    2.679868
(29.387150,33.823341)    (20.881824,32.332065)    8.635072
(58.235017,74.619695)    (61.186322,64.662737)    10.385144
(58.235017,74.619695)    (60.185725,59.250079)    15.492913
(57.422467,2.515935)    (43.869426,9.903197)    15.435562
(92.745075,19.605849)    (89.312676,19.464990)    3.435288
(55.516058,53.900344)    (59.010406,54.627725)    3.569251
(55.516058,53.900344)    (49.891742,55.694765)    5.903633
(71.804409,84.752133)    (70.580017,81.479173)    3.494482
(71.804409,84.752133)    (49.736952,95.530626)    24.559083
(71.804409,84.752133)    (46.113963,88.375489)    25.944704
(8.202144,12.094832)    (9.690220,8.557250)    3.837819
(8.202144,12.094832)    (16.968521,25.195194)    15.762895
(8.202144,12.094832)    (3.635932,29.087801)    17.595774
(12.882187,31.033030)    (20.881824,32.332065)    8.104423
(12.882187,31.033030)    (3.635932,29.087801)    9.448659
(12.882187,31.033030)    (29.387150,33.823341)    16.739165
(16.784747,84.946553)    (18.707732,91.704705)    7.026415
(64.794018,50.297780)    (59.010406,54.627725)    7.224858
(64.794018,50.297780)    (55.516058,53.900344)    9.952838
(64.794018,50.297780)    (60.185725,59.250079)    10.068764
(42.912074,56.725885)    (55.516058,53.900344)    12.916815
(42.912074,56.725885)    (56.209109,50.967171)    14.490477
(42.912074,56.725885)    (49.891742,55.694765)    7.055422
(70.580017,81.479173)    (49.736952,95.530626)    25.137158
(70.580017,81.479173)    (46.113963,88.375489)    25.419421
(85.610176,92.476004)    (95.427315,84.403448)    12.709933
(85.610176,92.476004)    (87.330470,75.862111)    16.702720
(20.881824,32.332065)    (29.093136,36.487032)    9.202685
(61.186322,64.662737)    (59.010406,54.627725)    10.268207
(8.636011,39.802784)    (19.585696,44.244208)    11.816169
(8.636011,39.802784)    (3.772830,53.577986)    14.608447
(9.690220,8.557250)    (16.968521,25.195194)    18.160255
(9.690220,8.557250)    (3.635932,29.087801)    21.404623
(21.924445,51.551263)    (26.339098,56.730227)    6.805206
(18.707732,91.704705)    (19.470914,81.404860)    10.328081
(43.869426,9.903197)    (57.718179,13.808366)    14.388826
(43.869426,9.903197)    (30.929501,1.807915)    15.263526
(43.869426,9.903197)    (47.272053,22.834207)    13.371197
(47.494533,48.322820)    (41.358299,43.271412)    7.947962
(47.494533,48.322820)    (32.441041,50.417449)    15.198523
(64.335367,30.178421)    (81.798282,38.835260)    19.490876
(64.335367,30.178421)    (39.857581,23.033269)    25.499317
(41.358299,43.271412)    (31.346828,39.954102)    10.546758
(29.167279,93.339398)    (18.707732,91.704705)    10.586516
(12.202028,54.893697)    (21.179357,58.008439)    9.502318
(47.272053,22.834207)    (58.980854,12.232540)    15.795296
(47.272053,22.834207)    (61.539646,14.330158)    16.609728
(89.312676,19.464990)    (77.770712,17.742654)    11.669763
(13.601858,73.027639)    (14.887699,81.059493)    8.134130
(13.601858,73.027639)    (19.470914,81.404860)    10.228570
(13.601858,73.027639)    (8.000564,83.499015)    11.875361
(32.441041,50.417449)    (25.563680,45.393175)    8.517125
(32.441041,50.417449)    (26.339098,56.730227)    8.779799
(26.264910,80.007645)    (16.784747,84.946553)    10.689542
(77.770712,17.742654)    (92.745075,19.605849)    15.089832
(77.770712,17.742654)    (89.769113,6.984727)    16.115043
(30.929501,1.807915)    (9.690220,8.557250)    22.285884
(49.891742,55.694765)    (59.010406,54.627725)    9.180883
(29.093136,36.487032)    (16.968521,25.195194)    16.568401
